Orden,Intento,Cliente,DNI,Edad,Telefono,Departamento,Provincia,Distrito,Direccion,Asesor,Decos,Repetidores,Fecha_Registro,Fecha_Evaluacion_BO,Estado_BO,Motivo_Rechazo,Fecha_Programada,Fecha_Real_Instalacion,Estado_Final_Orden
ORD-011411,1,Sofia Diaz Torres,44980775,20,914752905,Lambayeque,Chiclayo,Santa Rosa,"Pje. Salaverry Nro. 1999, Santa Rosa",Asesor - Ana Paredes,3,0,2025-03-18 15:36:00,2025-03-18 17:36:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011412,1,Manuel Flores Gomez,48757723,60,970302400,Lambayeque,Chiclayo,Chiclayo,"Urb. Santa Victoria Mz. D Lte. 15, Chiclayo",Asesor - Sofia Castro,0,1,2025-03-18 15:26:00,2025-03-18 17:26:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011413,1,Sofia Perez Gomez,59913133,49,936219901,Lambayeque,Lambayeque,Motupe,"Jr. Chinchaysuyo Nro. 1883, Motupe",Asesor - Maria Mendoza,1,1,2025-03-18 13:54:00,2025-03-18 15:54:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011414,1,Patricia Flores Lopez,33666498,37,970183889,Lambayeque,Chiclayo,La Victoria,"Ca. Balta Nro. 645, La Victoria",Asesor - Luis Delgado,1,1,2025-03-18 17:53:00,2025-03-18 18:53:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011415,1,Sofia Gomez Garcia,36788865,24,918109174,Lambayeque,Chiclayo,Pomalca,"Ca. Grau Nro. 2010, Pomalca",Asesor - Ana Paredes,1,2,2025-03-18 09:48:00,2025-03-18 11:48:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011416,1,Fiorella Gomez Romero,28712604,75,981803139,Lambayeque,Chiclayo,José Leonardo Ortiz,"Ca. Tacna Nro. 114, José Leonardo Ortiz",Asesor - Jorge Silva,2,1,2025-03-18 13:59:00,2025-03-18 15:59:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011417,1,Ana Romero Torres,23972561,24,934481995,Lambayeque,Chiclayo,La Victoria,"Ca. Huamachuco Nro. 206, La Victoria",Asesor - Carlos Ruiz,2,1,2025-03-18 10:42:00,2025-03-18 11:42:00,Aprobado,,2025-03-20,2025-03-20,Instalado
ORD-011418,1,Fernando Flores Castro,73687572,31,964487786,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Tacna Nro. 1311, José Leonardo Ortiz",Asesor - Jorge Silva,2,2,2025-03-18 11:30:00,2025-03-18 12:30:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-011418,2,Fernando Flores Castro,73687572,31,964487786,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Tacna Nro. 1311, José Leonardo Ortiz",Asesor - Jorge Silva,2,2,2025-03-19 10:30:00,2025-03-19 12:30:00,Aprobado (Recuperado),,2025-03-21,2025-03-21,Instalado (Recuperado)
ORD-011419,1,Katia Vasquez Lopez,45774012,51,919574610,Lambayeque,Lambayeque,Lambayeque,"Urb. Patios del Norte Mz. J Lte. 16, Lambayeque",Asesor - Ana Paredes,1,0,2025-03-19 16:38:00,2025-03-19 19:38:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011420,1,Katia Vasquez Romero,74472151,65,959789070,Lambayeque,Chiclayo,Eten,"Ca. Sican Nro. 169, Eten",Asesor - Sofia Castro,2,1,2025-03-19 16:33:00,2025-03-19 18:33:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011421,1,Manuel Vasquez Perez,15475297,62,919417590,Lambayeque,Lambayeque,Túcume,"Jr. Grau Nro. 1002, Túcume",Asesor - Ana Paredes,1,0,2025-03-19 14:25:00,2025-03-19 15:25:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011422,1,Jose Vasquez Romero,59741908,19,995685397,Lambayeque,Chiclayo,Pimentel,"A.H. Diego Ferré Mz. M Lte. 12, Pimentel",Asesor - Carlos Ruiz,1,1,2025-03-19 08:15:00,2025-03-19 09:15:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011423,1,Elena Romero Romero,77988842,60,919999894,Lambayeque,Chiclayo,Chiclayo,"A.H. Primero de Mayo Mz. D Lte. 28, Chiclayo",Asesor - Ana Paredes,1,1,2025-03-19 10:36:00,2025-03-19 12:36:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-011423,2,Elena Romero Romero,77988842,60,919999894,Lambayeque,Chiclayo,Chiclayo,"A.H. Primero de Mayo Mz. D Lte. 28, Chiclayo",Asesor - Ana Paredes,1,1,2025-03-19 18:36:00,2025-03-19 21:36:00,Aprobado (Recuperado),,2025-03-21,2025-03-21,Instalado (Recuperado)
ORD-011424,1,Sofia Garcia Lopez,63015609,24,970111915,Lambayeque,Chiclayo,Puerto Eten,"Urb. La Primavera Mz. G Lte. 8, Puerto Eten",Asesor - Jorge Silva,1,1,2025-03-19 15:19:00,2025-03-19 18:19:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-011425,1,Fiorella Rodriguez Vasquez,57322801,55,972398625,Lambayeque,Ferreñafe,Ferreñafe,"Av. Grau Nro. 400, Ferreñafe",Asesor - Ana Paredes,1,0,2025-03-19 10:49:00,2025-03-19 13:49:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-011425,2,Fiorella Rodriguez Vasquez,57322801,55,972398625,Lambayeque,Ferreñafe,Ferreñafe,"Av. Grau Nro. 400, Ferreñafe",Asesor - Ana Paredes,1,0,2025-03-20 09:49:00,2025-03-20 11:49:00,Aprobado (Recuperado),,2025-03-22,2025-03-22,Instalado (Recuperado)
ORD-011426,1,Carmen Mendoza Lopez,43533899,31,989883421,Lambayeque,Chiclayo,José Leonardo Ortiz,"Av. Chinchaysuyo Nro. 620, José Leonardo Ortiz",Asesor - Ana Paredes,1,1,2025-03-19 12:40:00,2025-03-19 13:40:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011427,1,Diego Sanchez Romero,33834263,36,970600741,Lambayeque,Chiclayo,José Leonardo Ortiz,"Urb. Patios del Norte Mz. K Lte. 1, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,1,2025-03-19 10:29:00,2025-03-19 11:29:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-011428,1,Javier Gomez Romero,21635218,26,956412325,Lambayeque,Lambayeque,Mochumí,"Urb. San Juan Mz. M Lte. 5, Mochumí",Asesor - Luis Delgado,1,0,2025-03-19 10:06:00,2025-03-19 12:06:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011429,1,Katia Martinez Perez,46286500,58,930356508,Lambayeque,Lambayeque,Motupe,"Ca. Balta Nro. 787, Motupe",Asesor - Ana Paredes,0,2,2025-03-19 14:11:00,2025-03-19 15:11:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011429,2,Katia Martinez Perez,46286500,58,930356508,Lambayeque,Lambayeque,Motupe,"Ca. Balta Nro. 787, Motupe",Asesor - Ana Paredes,0,2,2025-03-20 12:11:00,2025-03-20 14:11:00,Aprobado (Recuperado),,2025-03-22,2025-03-22,Instalado (Recuperado)
ORD-011430,1,Rosa Garcia Diaz,44983374,18,980833676,Lambayeque,Chiclayo,Reque,"Jr. Grau Nro. 915, Reque",Asesor - Maria Mendoza,1,2,2025-03-19 08:12:00,2025-03-19 10:12:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011431,1,Carmen Sanchez Rojas,56928460,43,923857439,Lambayeque,Lambayeque,Túcume,"Jr. Luis Gonzales Nro. 573, Túcume",Asesor - Sofia Castro,3,1,2025-03-19 16:08:00,2025-03-19 18:08:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011432,1,Carlos Martinez Torres,33952947,26,993554461,Lambayeque,Chiclayo,Pomalca,"Av. Sican Nro. 1934, Pomalca",Asesor - Sofia Castro,1,2,2025-03-19 18:03:00,2025-03-19 21:03:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011433,1,Patricia Diaz Rodriguez,61195279,50,948809873,Lambayeque,Chiclayo,Monsefú,"Ca. Salaverry Nro. 1375, Monsefú",Asesor - Jorge Silva,1,2,2025-03-19 10:59:00,2025-03-19 11:59:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011434,1,Luis Rodriguez Lopez,48353337,28,928687603,Lambayeque,Chiclayo,La Victoria,"Ca. Unión Nro. 393, La Victoria",Asesor - Carlos Ruiz,1,1,2025-03-19 16:07:00,2025-03-19 18:07:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-011435,1,Sofia Torres Rojas,19925195,71,913547227,Lambayeque,Chiclayo,Puerto Eten,"Av. Arequipa Nro. 1210, Puerto Eten",Asesor - Carlos Ruiz,2,1,2025-03-19 16:54:00,2025-03-19 19:54:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011435,2,Sofia Torres Rojas,19925195,71,913547227,Lambayeque,Chiclayo,Puerto Eten,"Av. Arequipa Nro. 1210, Puerto Eten",Asesor - Carlos Ruiz,2,1,2025-03-20 01:54:00,2025-03-20 02:54:00,Aprobado (Recuperado),,2025-03-22,2025-03-22,Instalado (Recuperado)
ORD-011436,1,Fiorella Castro Vasquez,72840862,48,963023152,Lambayeque,Ferreñafe,Pueblo Nuevo,"Urb. Los Parques Mz. M Lte. 4, Pueblo Nuevo",Asesor - Sofia Castro,2,0,2025-03-19 17:41:00,2025-03-19 21:41:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011437,1,Jose Castro Sanchez,55838752,67,920960483,Lambayeque,Chiclayo,Pátapo,"Urb. Patios del Norte Mz. G Lte. 24, Pátapo",Asesor - Carlos Ruiz,0,1,2025-03-19 11:34:00,2025-03-19 14:34:00,Aprobado,,2025-03-21,2025-03-21,Instalado
ORD-011438,1,Carmen Flores Rodriguez,44435379,44,922719226,Lambayeque,Chiclayo,Chiclayo,"Ca. Salaverry Nro. 2060, Chiclayo",Asesor - Carlos Ruiz,1,1,2025-03-20 12:56:00,2025-03-20 14:56:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011439,1,Rosa Diaz Lopez,23629759,30,997385712,Lambayeque,Chiclayo,Santa Rosa,"Av. Los Incas Nro. 718, Santa Rosa",Asesor - Luis Delgado,1,2,2025-03-20 12:47:00,2025-03-20 16:47:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011440,1,Jose Castro Gomez,58519697,42,983888201,Lambayeque,Chiclayo,Monsefú,"Urb. Santa Victoria Mz. F Lte. 26, Monsefú",Asesor - Luis Delgado,1,1,2025-03-20 15:22:00,2025-03-20 17:22:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011441,1,Fiorella Perez Torres,25971332,68,927282188,Lambayeque,Chiclayo,Pátapo,"Urb. Los Parques Mz. F Lte. 11, Pátapo",Asesor - Ana Paredes,0,0,2025-03-20 09:40:00,2025-03-20 13:40:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011442,1,Diego Sanchez Vargas,37390082,59,917774210,Lambayeque,Chiclayo,Eten,"Av. Bolognesi Nro. 864, Eten",Asesor - Maria Mendoza,2,1,2025-03-20 12:42:00,2025-03-20 15:42:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011442,2,Diego Sanchez Vargas,37390082,59,917774210,Lambayeque,Chiclayo,Eten,"Av. Bolognesi Nro. 864, Eten",Asesor - Maria Mendoza,2,1,2025-03-20 17:42:00,2025-03-20 18:42:00,Aprobado (Recuperado),,2025-03-22,2025-03-22,Instalado (Recuperado)
ORD-011443,1,Fiorella Vasquez Torres,26907955,47,942772893,Lambayeque,Chiclayo,Pátapo,"Ca. Los Incas Nro. 375, Pátapo",Asesor - Luis Delgado,1,1,2025-03-20 18:30:00,2025-03-20 19:30:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011443,2,Fiorella Vasquez Torres,26907955,47,942772893,Lambayeque,Chiclayo,Pátapo,"Ca. Los Incas Nro. 375, Pátapo",Asesor - Luis Delgado,1,1,2025-03-21 13:30:00,2025-03-21 15:30:00,Aprobado (Recuperado),,2025-03-23,2025-03-23,Instalado (Recuperado)
ORD-011444,1,Elena Mendoza Rojas,68091532,62,936953538,Lambayeque,Chiclayo,Santa Rosa,"Ca. Sican Nro. 575, Santa Rosa",Asesor - Luis Delgado,1,2,2025-03-20 09:17:00,2025-03-20 11:17:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011445,1,Carlos Flores Flores,17620688,27,912913617,Lambayeque,Chiclayo,La Victoria,"Pje. Arequipa Nro. 1194, La Victoria",Asesor - Carlos Ruiz,1,0,2025-03-20 15:17:00,2025-03-20 19:17:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011446,1,Fiorella Sanchez Vasquez,47696473,67,994496956,Lambayeque,Lambayeque,Mochumí,"Ca. Arequipa Nro. 1399, Mochumí",Asesor - Maria Mendoza,0,1,2025-03-20 17:23:00,2025-03-20 19:23:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011447,1,Sofia Gomez Flores,22980815,19,977867957,Lambayeque,Ferreñafe,Pueblo Nuevo,"A.H. UPIS Belén Mz. I Lte. 14, Pueblo Nuevo",Asesor - Ana Paredes,2,1,2025-03-20 13:44:00,2025-03-20 17:44:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011448,1,Sofia Lopez Sanchez,29165279,44,998614379,Lambayeque,Chiclayo,Puerto Eten,"Jr. Balta Nro. 1174, Puerto Eten",Asesor - Jorge Silva,0,0,2025-03-20 13:00:00,2025-03-20 14:00:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011449,1,Jorge Vargas Martinez,45680175,61,968399956,Lambayeque,Chiclayo,Eten,"Jr. Luis Gonzales Nro. 1288, Eten",Asesor - Jorge Silva,2,1,2025-03-20 12:20:00,2025-03-20 16:20:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011449,2,Jorge Vargas Martinez,45680175,61,968399956,Lambayeque,Chiclayo,Eten,"Jr. Luis Gonzales Nro. 1288, Eten",Asesor - Jorge Silva,2,1,2025-03-20 18:20:00,2025-03-20 21:20:00,Aprobado (Recuperado),,2025-03-22,2025-03-22,Instalado (Recuperado)
ORD-011450,1,Maria Martinez Sanchez,67359735,35,963392973,Lambayeque,Chiclayo,José Leonardo Ortiz,"Ca. Sáenz Peña Nro. 920, José Leonardo Ortiz",Asesor - Sofia Castro,1,0,2025-03-20 08:44:00,2025-03-20 12:44:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011451,1,Rosa Romero Diaz,37678506,70,999714449,Lambayeque,Chiclayo,Pátapo,"Av. Balta Nro. 2330, Pátapo",Asesor - Luis Delgado,0,0,2025-03-20 12:16:00,2025-03-20 15:16:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-011451,2,Rosa Romero Diaz,37678506,70,999714449,Lambayeque,Chiclayo,Pátapo,"Av. Balta Nro. 2330, Pátapo",Asesor - Luis Delgado,0,0,2025-03-21 06:16:00,2025-03-21 09:16:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-011452,1,Maria Rojas Rodriguez,46225944,53,978603148,Lambayeque,Ferreñafe,Pitipo,"A.H. UPIS Belén Mz. L Lte. 30, Pitipo",Asesor - Ana Paredes,0,2,2025-03-20 12:42:00,2025-03-20 14:42:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011453,1,Javier Mendoza Rojas,30216286,41,968622504,Lambayeque,Chiclayo,Santa Rosa,"Jr. Luis Gonzales Nro. 220, Santa Rosa",Asesor - Maria Mendoza,2,1,2025-03-20 15:31:00,2025-03-20 16:31:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011454,1,Maria Torres Garcia,59868981,32,910490768,Lambayeque,Chiclayo,Reque,"Urb. San Juan Mz. F Lte. 2, Reque",Asesor - Carlos Ruiz,1,0,2025-03-20 15:57:00,2025-03-20 16:57:00,Aprobado,,2025-03-22,2025-03-22,Instalado
ORD-011455,1,Fernando Martinez Rodriguez,14172857,53,954823655,Lambayeque,Ferreñafe,Pitipo,"Pje. Arequipa Nro. 1055, Pitipo",Asesor - Ana Paredes,1,2,2025-03-20 09:32:00,2025-03-20 10:32:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011456,1,Ana Romero Torres,59936899,56,995490416,Lambayeque,Chiclayo,Santa Rosa,"Av. Chinchaysuyo Nro. 101, Santa Rosa",Asesor - Maria Mendoza,1,1,2025-03-21 13:16:00,2025-03-21 17:16:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011457,1,Manuel Garcia Lopez,43800371,56,958733116,Lambayeque,Chiclayo,José Leonardo Ortiz,"Urb. Federico Villarreal Mz. K Lte. 21, José Leonardo Ortiz",Asesor - Jorge Silva,2,2,2025-03-21 11:10:00,2025-03-21 12:10:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011458,1,Javier Martinez Perez,23701167,29,988906036,Lambayeque,Chiclayo,Chiclayo,"Urb. La Primavera Mz. A Lte. 1, Chiclayo",Asesor - Jorge Silva,1,1,2025-03-21 10:11:00,2025-03-21 12:11:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011459,1,Maria Castro Rodriguez,74045031,28,998459062,Lambayeque,Chiclayo,Puerto Eten,"A.H. UPIS Belén Mz. H Lte. 6, Puerto Eten",Asesor - Sofia Castro,3,2,2025-03-21 09:18:00,2025-03-21 10:18:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011460,1,Ana Sanchez Vargas,36964937,40,944417859,Lambayeque,Chiclayo,José Leonardo Ortiz,"Ca. Los Incas Nro. 1406, José Leonardo Ortiz",Asesor - Sofia Castro,1,1,2025-03-21 14:15:00,2025-03-21 16:15:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011461,1,Rosa Flores Rojas,56499818,73,924847139,Lambayeque,Lambayeque,Motupe,"Pje. Grau Nro. 2382, Motupe",Asesor - Maria Mendoza,3,1,2025-03-21 08:39:00,2025-03-21 10:39:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011462,1,Katia Mendoza Perez,24535836,70,916735365,Lambayeque,Ferreñafe,Pueblo Nuevo,"A.H. Cruz del Médano Mz. J Lte. 4, Pueblo Nuevo",Asesor - Luis Delgado,1,0,2025-03-21 18:18:00,2025-03-21 22:18:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011463,1,Maria Rojas Torres,56518509,59,913753840,Lambayeque,Lambayeque,Lambayeque,"Av. Sican Nro. 2358, Lambayeque",Asesor - Maria Mendoza,2,1,2025-03-21 14:17:00,2025-03-21 17:17:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-011463,2,Maria Rojas Torres,56518509,59,913753840,Lambayeque,Lambayeque,Lambayeque,"Av. Sican Nro. 2358, Lambayeque",Asesor - Maria Mendoza,2,1,2025-03-22 15:17:00,2025-03-22 17:17:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-011464,1,Manuel Perez Lopez,27373064,43,964284351,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Ca. Los Incas Nro. 949, Manuel Antonio Mesones Muro",Asesor - Maria Mendoza,1,0,2025-03-21 16:13:00,2025-03-21 18:13:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-011464,2,Manuel Perez Lopez,27373064,43,964284351,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Ca. Los Incas Nro. 949, Manuel Antonio Mesones Muro",Asesor - Maria Mendoza,1,0,2025-03-22 13:13:00,2025-03-22 15:13:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-011465,1,Carmen Diaz Vargas,56214290,71,978269309,Lambayeque,Ferreñafe,Ferreñafe,"Jr. Tacna Nro. 494, Ferreñafe",Asesor - Maria Mendoza,1,0,2025-03-21 14:09:00,2025-03-21 18:09:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-011465,2,Carmen Diaz Vargas,56214290,71,978269309,Lambayeque,Ferreñafe,Ferreñafe,"Jr. Tacna Nro. 494, Ferreñafe",Asesor - Maria Mendoza,1,0,2025-03-21 20:09:00,2025-03-21 23:09:00,Aprobado (Recuperado),,2025-03-23,2025-03-23,Instalado (Recuperado)
ORD-011466,1,Pedro Vargas Garcia,73953768,68,925496288,Lambayeque,Chiclayo,Santa Rosa,"Jr. Sican Nro. 1552, Santa Rosa",Asesor - Maria Mendoza,1,0,2025-03-21 14:02:00,2025-03-21 18:02:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011467,1,Manuel Gomez Garcia,53828330,38,970381791,Lambayeque,Chiclayo,Pátapo,"A.H. San Antonio Mz. B Lte. 23, Pátapo",Asesor - Luis Delgado,0,1,2025-03-21 16:47:00,2025-03-21 20:47:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011468,1,Jose Martinez Flores,55935081,64,991105132,Lambayeque,Chiclayo,Chiclayo,"Urb. San Eduardo Mz. I Lte. 22, Chiclayo",Asesor - Ana Paredes,3,1,2025-03-21 16:47:00,2025-03-21 20:47:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011469,1,Elena Perez Martinez,46339356,50,939718634,Lambayeque,Chiclayo,Puerto Eten,"Av. Chinchaysuyo Nro. 2225, Puerto Eten",Asesor - Sofia Castro,1,2,2025-03-21 18:56:00,2025-03-21 20:56:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011470,1,Lucia Garcia Martinez,45584028,70,987788330,Lambayeque,Chiclayo,La Victoria,"Av. Tacna Nro. 244, La Victoria",Asesor - Sofia Castro,1,0,2025-03-21 08:46:00,2025-03-21 12:46:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011471,1,Diego Rojas Torres,24476523,26,913261779,Lambayeque,Lambayeque,Olmos,"Urb. Los Parques Mz. G Lte. 13, Olmos",Asesor - Ana Paredes,1,1,2025-03-21 08:44:00,2025-03-21 12:44:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-011471,2,Diego Rojas Torres,24476523,26,913261779,Lambayeque,Lambayeque,Olmos,"Urb. Los Parques Mz. G Lte. 13, Olmos",Asesor - Ana Paredes,1,1,2025-03-22 02:44:00,2025-03-22 04:44:00,Aprobado (Recuperado),,2025-03-24,2025-03-24,Instalado (Recuperado)
ORD-011472,1,Lucia Diaz Diaz,22778693,67,925676816,Lambayeque,Lambayeque,Jayanca,"Urb. Federico Villarreal Mz. K Lte. 29, Jayanca",Asesor - Carlos Ruiz,2,2,2025-03-21 12:02:00,2025-03-21 15:02:00,Aprobado,,2025-03-23,2025-03-23,Instalado
ORD-011473,1,Diego Mendoza Lopez,53870914,39,918172372,Lambayeque,Chiclayo,Pomalca,"Ca. Chinchaysuyo Nro. 571, Pomalca",Asesor - Sofia Castro,0,0,2025-03-22 15:04:00,2025-03-22 16:04:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011474,1,Christian Romero Vasquez,74512136,72,972427738,Lambayeque,Chiclayo,Pomalca,"A.H. Cruz del Médano Mz. E Lte. 3, Pomalca",Asesor - Carlos Ruiz,1,1,2025-03-22 17:59:00,2025-03-22 21:59:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011475,1,Jorge Vasquez Gomez,23546735,46,973894341,Lambayeque,Chiclayo,Pátapo,"Urb. Federico Villarreal Mz. L Lte. 1, Pátapo",Asesor - Carlos Ruiz,0,1,2025-03-22 17:09:00,2025-03-22 19:09:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011476,1,Christian Lopez Perez,34501794,39,955604640,Lambayeque,Chiclayo,Puerto Eten,"Jr. Huamachuco Nro. 776, Puerto Eten",Asesor - Luis Delgado,2,2,2025-03-22 14:56:00,2025-03-22 18:56:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-011477,1,Maria Mendoza Sanchez,21195425,25,957094937,Lambayeque,Chiclayo,Pomalca,"Pje. Bolognesi Nro. 1289, Pomalca",Asesor - Sofia Castro,1,0,2025-03-22 08:34:00,2025-03-22 10:34:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011477,2,Maria Mendoza Sanchez,21195425,25,957094937,Lambayeque,Chiclayo,Pomalca,"Pje. Bolognesi Nro. 1289, Pomalca",Asesor - Sofia Castro,1,0,2025-03-22 19:34:00,2025-03-22 21:34:00,Aprobado (Recuperado),,2025-03-24,2025-03-24,Instalado (Recuperado)
ORD-011478,1,Pedro Garcia Garcia,66562678,36,914622867,Lambayeque,Chiclayo,Eten,"Jr. Salaverry Nro. 989, Eten",Asesor - Jorge Silva,2,0,2025-03-22 11:17:00,2025-03-22 12:17:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011479,1,Katia Rojas Mendoza,71814152,24,928984735,Lambayeque,Chiclayo,Pátapo,"Urb. Federico Villarreal Mz. A Lte. 17, Pátapo",Asesor - Sofia Castro,1,1,2025-03-22 13:08:00,2025-03-22 16:08:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011480,1,Elena Romero Sanchez,25192327,48,933096908,Lambayeque,Chiclayo,La Victoria,"Pje. Sican Nro. 904, La Victoria",Asesor - Jorge Silva,2,1,2025-03-22 11:55:00,2025-03-22 12:55:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011481,1,Fernando Flores Rojas,36563767,60,914007908,Lambayeque,Chiclayo,Monsefú,"Pje. Huamachuco Nro. 854, Monsefú",Asesor - Jorge Silva,1,1,2025-03-22 11:37:00,2025-03-22 14:37:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011482,1,Patricia Martinez Castro,61226013,25,942012192,Lambayeque,Chiclayo,Puerto Eten,"A.H. UPIS Belén Mz. G Lte. 12, Puerto Eten",Asesor - Ana Paredes,1,1,2025-03-22 15:52:00,2025-03-22 19:52:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-011482,2,Patricia Martinez Castro,61226013,25,942012192,Lambayeque,Chiclayo,Puerto Eten,"A.H. UPIS Belén Mz. G Lte. 12, Puerto Eten",Asesor - Ana Paredes,1,1,2025-03-23 08:52:00,2025-03-23 10:52:00,Aprobado (Recuperado),,2025-03-25,2025-03-25,Instalado (Recuperado)
ORD-011483,1,Jose Torres Lopez,33928532,26,955680648,Lambayeque,Chiclayo,La Victoria,"Pje. Salaverry Nro. 2334, La Victoria",Asesor - Carlos Ruiz,2,1,2025-03-22 14:21:00,2025-03-22 15:21:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-011484,1,Maria Mendoza Torres,62459104,66,946494473,Lambayeque,Lambayeque,Lambayeque,"Urb. San Juan Mz. K Lte. 23, Lambayeque",Asesor - Sofia Castro,2,0,2025-03-22 17:39:00,2025-03-22 19:39:00,Aprobado,,2025-03-24,2025-03-24,Instalado
ORD-011485,1,Javier Martinez Lopez,40222156,21,933085500,Lambayeque,Chiclayo,Santa Rosa,"Ca. Luis Gonzales Nro. 592, Santa Rosa",Asesor - Sofia Castro,2,1,2025-03-22 15:57:00,2025-03-22 17:57:00,Aprobado,,2025-03-24,2025-03-24,Instalado
